goos: linux
goarch: amd64
pkg: github.com/xtls/xray-core/transport/internet/splithttp
cpu: AMD EPYC 9354P 32-Core Processor               
2026/03/16 02:25:34.443272 [Debug] transport/internet/splithttp: XMUX: creating warm xmuxClient, warm target = 12, xmuxClients = 9
2026/03/16 02:25:34.443275 [Debug] transport/internet/splithttp: XMUX: creating warm xmuxClient, warm target = 12, xmuxClients = 10
2026/03/16 02:25:34.443279 [Debug] transport/internet/splithttp: XMUX: creating warm xmuxClient, warm target = 12, xmuxClients = 11
2026/03/16 02:25:34.994968 [Debug] transport/internet/splithttp: XMUX: creating warm xmuxClient, warm target = 12, xmuxClients = 0
2026/03/16 02:25:34.995013 [Debug] transport/internet/splithttp: XMUX: creating warm xmuxClient, warm target = 12, xmuxClients = 1
2026/03/16 02:25:34.995019 [Debug] transport/internet/splithttp: XMUX: creating warm xmuxClient, warm target = 12, xmuxClients = 2
2026/03/16 02:25:34.995023 [Debug] transport/internet/splithttp: XMUX: creating warm xmuxClient, warm target = 12, xmuxClients = 3
2026/03/16 02:25:34.995027 [Debug] transport/internet/splithttp: XMUX: creating warm xmuxClient, warm target = 12, xmuxClients = 4
2026/03/16 02:25:34.995031 [Debug] transport/internet/splithttp: XMUX: creating warm xmuxClient, warm target = 12, xmuxClients = 5
2026/03/16 02:25:34.995035 [Debug] transport/internet/splithttp: XMUX: creating warm xmuxClient, warm target = 12, xmuxClients = 6
2026/03/16 02:25:34.995038 [Debug] transport/internet/splithttp: XMUX: creating warm xmuxClient, warm target = 12, xmuxClients = 7
2026/03/16 02:25:34.995042 [Debug] transport/internet/splithttp: XMUX: creating warm xmuxClient, warm target = 12, xmuxClients = 8
2026/03/16 02:25:34.995045 [Debug] transport/internet/splithttp: XMUX: creating warm xmuxClient, warm target = 12, xmuxClients = 9
2026/03/16 02:25:34.995048 [Debug] transport/internet/splithttp: XMUX: creating warm xmuxClient, warm target = 12, xmuxClients = 10
2026/03/16 02:25:34.995052 [Debug] transport/internet/splithttp: XMUX: creating warm xmuxClient, warm target = 12, xmuxClients = 11
435581589	         5.402 ns/op	       0 B/op	       0 allocs/op
2026/03/16 02:25:37.348892 [Debug] transport/internet/splithttp: XMUX: creating warm xmuxClient, warm target = 12, xmuxClients = 0
2026/03/16 02:25:37.348965 [Debug] transport/internet/splithttp: XMUX: creating warm xmuxClient, warm target = 12, xmuxClients = 1
2026/03/16 02:25:37.348974 [Debug] transport/internet/splithttp: XMUX: creating warm xmuxClient, warm target = 12, xmuxClients = 2
BenchmarkXmuxManagerGetXmuxClientWithConcurrencyFilterNonPowerOfTwo-3   	2026/03/16 02:25:37.348977 [Debug] transport/internet/splithttp: XMUX: creating warm xmuxClient, warm target = 12, xmuxClients = 3
2026/03/16 02:25:37.349117 [Debug] transport/internet/splithttp: XMUX: creating warm xmuxClient, warm target = 12, xmuxClients = 4
2026/03/16 02:25:37.349122 [Debug] transport/internet/splithttp: XMUX: creating warm xmuxClient, warm target = 12, xmuxClients = 5
2026/03/16 02:25:37.349126 [Debug] transport/internet/splithttp: XMUX: creating warm xmuxClient, warm target = 12, xmuxClients = 6
2026/03/16 02:25:37.349130 [Debug] transport/internet/splithttp: XMUX: creating warm xmuxClient, warm target = 12, xmuxClients = 7
2026/03/16 02:25:37.349135 [Debug] transport/internet/splithttp: XMUX: creating warm xmuxClient, warm target = 12, xmuxClients = 8
2026/03/16 02:25:37.349146 [Debug] transport/internet/splithttp: XMUX: creating warm xmuxClient, warm target = 12, xmuxClients = 9
2026/03/16 02:25:37.349152 [Debug] transport/internet/splithttp: XMUX: creating warm xmuxClient, warm target = 12, xmuxClients = 10
2026/03/16 02:25:37.349156 [Debug] transport/internet/splithttp: XMUX: creating warm xmuxClient, warm target = 12, xmuxClients = 11
2026/03/16 02:25:37.349517 [Debug] transport/internet/splithttp: XMUX: creating warm xmuxClient, warm target = 12, xmuxClients = 0
2026/03/16 02:25:37.349675 [Debug] transport/internet/splithttp: XMUX: creating warm xmuxClient, warm target = 12, xmuxClients = 1
2026/03/16 02:25:37.349683 [Debug] transport/internet/splithttp: XMUX: creating warm xmuxClient, warm target = 12, xmuxClients = 2
2026/03/16 02:25:37.349687 [Debug] transport/internet/splithttp: XMUX: creating warm xmuxClient, warm target = 12, xmuxClients = 3
2026/03/16 02:25:37.349690 [Debug] transport/internet/splithttp: XMUX: creating warm xmuxClient, warm target = 12, xmuxClients = 4
2026/03/16 02:25:37.349692 [Debug] transport/internet/splithttp: XMUX: creating warm xmuxClient, warm target = 12, xmuxClients = 5
2026/03/16 02:25:37.349696 [Debug] transport/internet/splithttp: XMUX: creating warm xmuxClient, warm target = 12, xmuxClients = 6
2026/03/16 02:25:37.349699 [Debug] transport/internet/splithttp: XMUX: creating warm xmuxClient, warm target = 12, xmuxClients = 7
2026/03/16 02:25:37.349705 [Debug] transport/internet/splithttp: XMUX: creating warm xmuxClient, warm target = 12, xmuxClients = 8
2026/03/16 02:25:37.349708 [Debug] transport/internet/splithttp: XMUX: creating warm xmuxClient, warm target = 12, xmuxClients = 9
2026/03/16 02:25:37.349710 [Debug] transport/internet/splithttp: XMUX: creating warm xmuxClient, warm target = 12, xmuxClients = 10
2026/03/16 02:25:37.349713 [Debug] transport/internet/splithttp: XMUX: creating warm xmuxClient, warm target = 12, xmuxClients = 11
2026/03/16 02:25:37.350043 [Debug] transport/internet/splithttp: XMUX: creating warm xmuxClient, warm target = 12, xmuxClients = 0
2026/03/16 02:25:37.350084 [Debug] transport/internet/splithttp: XMUX: creating warm xmuxClient, warm target = 12, xmuxClients = 1
2026/03/16 02:25:37.350089 [Debug] transport/internet/splithttp: XMUX: creating warm xmuxClient, warm target = 12, xmuxClients = 2
2026/03/16 02:25:37.350093 [Debug] transport/internet/splithttp: XMUX: creating warm xmuxClient, warm target = 12, xmuxClients = 3
2026/03/16 02:25:37.350097 [Debug] transport/internet/splithttp: XMUX: creating warm xmuxClient, warm target = 12, xmuxClients = 4
2026/03/16 02:25:37.350101 [Debug] transport/internet/splithttp: XMUX: creating warm xmuxClient, warm target = 12, xmuxClients = 5
2026/03/16 02:25:37.350215 [Debug] transport/internet/splithttp: XMUX: creating warm xmuxClient, warm target = 12, xmuxClients = 6
2026/03/16 02:25:37.350221 [Debug] transport/internet/splithttp: XMUX: creating warm xmuxClient, warm target = 12, xmuxClients = 7
2026/03/16 02:25:37.350225 [Debug] transport/internet/splithttp: XMUX: creating warm xmuxClient, warm target = 12, xmuxClients = 8
2026/03/16 02:25:37.350229 [Debug] transport/internet/splithttp: XMUX: creating warm xmuxClient, warm target = 12, xmuxClients = 9
2026/03/16 02:25:37.350233 [Debug] transport/internet/splithttp: XMUX: creating warm xmuxClient, warm target = 12, xmuxClients = 10
2026/03/16 02:25:37.350237 [Debug] transport/internet/splithttp: XMUX: creating warm xmuxClient, warm target = 12, xmuxClients = 11
2026/03/16 02:25:37.350534 [Debug] transport/internet/splithttp: XMUX: creating warm xmuxClient, warm target = 12, xmuxClients = 0
2026/03/16 02:25:37.350570 [Debug] transport/internet/splithttp: XMUX: creating warm xmuxClient, warm target = 12, xmuxClients = 1
2026/03/16 02:25:37.350574 [Debug] transport/internet/splithttp: XMUX: creating warm xmuxClient, warm target = 12, xmuxClients = 2
2026/03/16 02:25:37.350577 [Debug] transport/internet/splithttp: XMUX: creating warm xmuxClient, warm target = 12, xmuxClients = 3
2026/03/16 02:25:37.350580 [Debug] transport/internet/splithttp: XMUX: creating warm xmuxClient, warm target = 12, xmuxClients = 4
2026/03/16 02:25:37.350583 [Debug] transport/internet/splithttp: XMUX: creating warm xmuxClient, warm target = 12, xmuxClients = 5
2026/03/16 02:25:37.350586 [Debug] transport/internet/splithttp: XMUX: creating warm xmuxClient, warm target = 12, xmuxClients = 6
2026/03/16 02:25:37.350593 [Debug] transport/internet/splithttp: XMUX: creating warm xmuxClient, warm target = 12, xmuxClients = 7
2026/03/16 02:25:37.350599 [Debug] transport/internet/splithttp: XMUX: creating warm xmuxClient, warm target = 12, xmuxClients = 8
2026/03/16 02:25:37.350603 [Debug] transport/internet/splithttp: XMUX: creating warm xmuxClient, warm target = 12, xmuxClients = 9
2026/03/16 02:25:37.350607 [Debug] transport/internet/splithttp: XMUX: creating warm xmuxClient, warm target = 12, xmuxClients = 10
2026/03/16 02:25:37.350611 [Debug] transport/internet/splithttp: XMUX: creating warm xmuxClient, warm target = 12, xmuxClients = 11
2026/03/16 02:25:37.357464 [Debug] transport/internet/splithttp: XMUX: creating warm xmuxClient, warm target = 12, xmuxClients = 0
2026/03/16 02:25:37.357486 [Debug] transport/internet/splithttp: XMUX: creating warm xmuxClient, warm target = 12, xmuxClients = 1
2026/03/16 02:25:37.357490 [Debug] transport/internet/splithttp: XMUX: creating warm xmuxClient, warm target = 12, xmuxClients = 2
2026/03/16 02:25:37.357492 [Debug] transport/internet/splithttp: XMUX: creating warm xmuxClient, warm target = 12, xmuxClients = 3
2026/03/16 02:25:37.357495 [Debug] transport/internet/splithttp: XMUX: creating warm xmuxClient, warm target = 12, xmuxClients = 4
2026/03/16 02:25:37.357498 [Debug] transport/internet/splithttp: XMUX: creating warm xmuxClient, warm target = 12, xmuxClients = 5
2026/03/16 02:25:37.357502 [Debug] transport/internet/splithttp: XMUX: creating warm xmuxClient, warm target = 12, xmuxClients = 6
2026/03/16 02:25:37.357505 [Debug] transport/internet/splithttp: XMUX: creating warm xmuxClient, warm target = 12, xmuxClients = 7
2026/03/16 02:25:37.357509 [Debug] transport/internet/splithttp: XMUX: creating warm xmuxClient, warm target = 12, xmuxClients = 8
2026/03/16 02:25:37.357512 [Debug] transport/internet/splithttp: XMUX: creating warm xmuxClient, warm target = 12, xmuxClients = 9
2026/03/16 02:25:37.357516 [Debug] transport/internet/splithttp: XMUX: creating warm xmuxClient, warm target = 12, xmuxClients = 10
2026/03/16 02:25:37.357519 [Debug] transport/internet/splithttp: XMUX: creating warm xmuxClient, warm target = 12, xmuxClients = 11
2026/03/16 02:25:37.957201 [Debug] transport/internet/splithttp: XMUX: creating warm xmuxClient, warm target = 12, xmuxClients = 0
2026/03/16 02:25:37.957261 [Debug] transport/internet/splithttp: XMUX: creating warm xmuxClient, warm target = 12, xmuxClients = 1
2026/03/16 02:25:37.957268 [Debug] transport/internet/splithttp: XMUX: creating warm xmuxClient, warm target = 12, xmuxClients = 2
2026/03/16 02:25:37.957272 [Debug] transport/internet/splithttp: XMUX: creating warm xmuxClient, warm target = 12, xmuxClients = 3
2026/03/16 02:25:37.957276 [Debug] transport/internet/splithttp: XMUX: creating warm xmuxClient, warm target = 12, xmuxClients = 4
2026/03/16 02:25:37.957280 [Debug] transport/internet/splithttp: XMUX: creating warm xmuxClient, warm target = 12, xmuxClients = 5
2026/03/16 02:25:37.957284 [Debug] transport/internet/splithttp: XMUX: creating warm xmuxClient, warm target = 12, xmuxClients = 6
2026/03/16 02:25:37.957288 [Debug] transport/internet/splithttp: XMUX: creating warm xmuxClient, warm target = 12, xmuxClients = 7
2026/03/16 02:25:37.957291 [Debug] transport/internet/splithttp: XMUX: creating warm xmuxClient, warm target = 12, xmuxClients = 8
2026/03/16 02:25:37.957294 [Debug] transport/internet/splithttp: XMUX: creating warm xmuxClient, warm target = 12, xmuxClients = 9
2026/03/16 02:25:37.957297 [Debug] transport/internet/splithttp: XMUX: creating warm xmuxClient, warm target = 12, xmuxClients = 10
2026/03/16 02:25:37.957301 [Debug] transport/internet/splithttp: XMUX: creating warm xmuxClient, warm target = 12, xmuxClients = 11
405405051	         6.236 ns/op	       0 B/op	       0 allocs/op
BenchmarkXHTTPRequestShapingFillPacketRequestHeaderPayload-3            	  126556	     24644 ns/op	   26214 B/op	      68 allocs/op
BenchmarkXHTTPRequestShapingFillPacketRequestCookiePayload-3            	   41101	     56436 ns/op	   66157 B/op	      86 allocs/op
BenchmarkXHTTPRequestShapingFillPacketRequestBodyPayload-3              	  733999	      3063 ns/op	    1704 B/op	      20 allocs/op
PASS
